Departamento,Año,Mes,Consumo (m³),Temperatura promedio mensual (°C),Número de ocupantes,Superficie (m²),Piso,Estado de mantenimiento,Costo (BOB)
D05,2020,8,23.99,24.74,2,115,0,Regular,14.4
D05,2020,9,33.82,-0.53,2,115,0,Regular,20.29
D05,2020,10,27.95,12.97,2,115,0,Regular,16.77
D05,2020,11,36.06,-0.58,2,115,0,Regular,21.64
D05,2020,12,23.45,20.74,2,115,0,Regular,14.07
D05,2021,1,29.15,20.39,2,115,0,Regular,17.49
D05,2021,2,25.11,19.76,2,115,0,Regular,15.07
D05,2021,3,29.59,16.3,2,115,0,Regular,17.75
D05,2021,4,38.71,1.41,2,115,0,Regular,23.23
D05,2021,5,25.04,22.95,2,115,0,Regular,15.02
D05,2021,6,33.74,4.65,2,115,0,Regular,20.24
D05,2021,7,24.81,27.96,2,115,0,Regular,14.89
D05,2021,8,23.59,23.49,2,115,0,Regular,14.15
D05,2021,9,26.67,25.03,2,115,0,Regular,16.0
D05,2021,10,30.76,9.23,2,115,0,Regular,18.46
D05,2021,11,34.9,-1.85,2,115,0,Regular,20.94
D05,2021,12,28.9,20.55,2,115,0,Regular,17.34
D05,2022,1,33.45,0.78,2,115,0,Regular,20.07
D05,2022,2,26.32,21.02,2,115,0,Regular,15.79
D05,2022,3,32.62,12.25,2,115,0,Regular,19.57
D05,2022,4,21.71,28.68,2,115,0,Regular,13.02
D05,2022,5,31.48,12.8,2,115,0,Regular,18.89
D05,2022,6,30.7,11.79,2,115,0,Regular,18.42
D05,2022,7,23.86,29.93,2,115,0,Regular,14.32
D05,2022,8,26.22,19.43,2,115,0,Regular,15.73
D05,2022,9,30.68,16.57,2,115,0,Regular,18.41
D05,2022,10,27.23,21.11,2,115,0,Regular,16.34
D05,2022,11,28.2,19.59,2,115,0,Regular,16.92
D05,2022,12,36.16,3.55,2,115,0,Regular,21.7
D05,2023,1,24.3,28.28,2,115,0,Regular,14.58
D05,2023,2,23.76,25.81,2,115,0,Regular,14.26
D05,2023,3,28.98,16.32,2,115,0,Regular,17.39
D05,2023,4,23.17,28.76,2,115,0,Regular,13.9
D05,2023,5,23.71,25.87,2,115,0,Regular,14.22
D05,2023,6,32.51,2.88,2,115,0,Regular,19.51
D05,2023,7,24.39,24.38,2,115,0,Regular,14.64
D05,2023,8,21.87,28.34,2,115,0,Regular,13.12
D05,2023,9,31.61,8.27,2,115,0,Regular,18.96
D05,2023,10,39.5,-1.04,2,115,0,Regular,23.7
D05,2023,11,34.86,3.74,2,115,0,Regular,20.92
D05,2023,12,23.29,21.82,2,115,0,Regular,13.98
D06,2014,1,32.68,4.27,3,78,0,Regular,19.61
D06,2014,2,28.62,17.09,3,78,0,Regular,17.17
D06,2014,3,26.72,27.31,3,78,0,Regular,16.03
D06,2014,4,23.61,28.57,3,78,0,Regular,14.16
D06,2014,5,27.28,26.27,3,78,0,Regular,16.37
D06,2014,6,26.77,26.24,3,78,0,Regular,16.06
D06,2014,7,36.33,-2.99,3,78,0,Regular,21.8
D06,2014,8,31.03,11.11,3,78,0,Regular,18.62
D06,2014,9,37.52,-1.25,3,78,0,Regular,22.51
D06,2014,10,27.07,20.29,3,78,0,Regular,16.24
D06,2014,11,39.73,-4.69,3,78,0,Regular,23.84
D06,2014,12,37.02,1.91,3,78,0,Regular,22.21
D06,2015,1,24.04,26.45,3,78,0,Regular,14.42
D06,2015,2,21.36,26.96,3,78,0,Regular,12.82
D06,2015,3,25.34,21.93,3,78,0,Regular,15.2
D06,2015,4,31.31,11.47,3,78,0,Regular,18.79
D06,2015,5,36.27,7.76,3,78,0,Regular,21.76
D06,2015,6,29.53,13.77,3,78,0,Regular,17.72
D06,2015,7,23.92,29.63,3,78,0,Regular,14.35
D06,2015,8,30.45,10.38,3,78,0,Regular,18.27
D06,2015,9,24.26,21.15,3,78,0,Regular,14.56
D06,2015,10,26.09,25.93,3,78,0,Regular,15.66
D06,2015,11,37.07,-1.13,3,78,0,Regular,22.24
D06,2015,12,37.49,-0.32,3,78,0,Regular,22.49
D06,2016,1,31.69,6.59,3,78,0,Regular,19.02
D06,2016,2,31.33,18.32,3,78,0,Regular,18.8
D06,2016,3,26.4,28.59,3,78,0,Regular,15.84
D06,2016,4,38.16,-0.84,3,78,0,Regular,22.89
D06,2016,5,32.72,12.34,3,78,0,Regular,19.63
D06,2016,6,39.58,-0.54,3,78,0,Regular,23.75
D06,2016,7,26.04,22.31,3,78,0,Regular,15.63
D06,2016,8,29.05,20.41,3,78,0,Regular,17.43
D06,2016,9,23.64,23.9,3,78,0,Regular,14.18
D06,2016,10,25.3,28.52,3,78,0,Regular,15.18
D06,2016,11,37.16,-0.59,3,78,0,Regular,22.29
D06,2016,12,41.17,-4.52,3,78,0,Regular,24.7
D06,2017,1,41.37,-3.18,3,78,0,Regular,24.82
D06,2017,2,33.36,10.04,3,78,0,Regular,20.02
D06,2017,3,40.04,-4.72,3,78,0,Regular,24.02
D06,2017,4,32.86,4.88,3,78,0,Regular,19.71
D06,2017,5,33.5,10.01,3,78,0,Regular,20.1
D06,2017,6,25.66,20.52,3,78,0,Regular,15.4
D06,2017,7,33.07,4.84,3,78,0,Regular,19.84
D06,2017,8,36.89,4.22,3,78,0,Regular,22.14
D06,2017,9,28.21,18.32,3,78,0,Regular,16.93
D06,2017,10,33.7,11.59,3,78,0,Regular,20.22
D06,2017,11,39.88,-1.39,3,78,0,Regular,23.93
D06,2017,12,27.74,16.39,3,78,0,Regular,16.64
D06,2018,1,26.11,24.92,3,78,0,Regular,15.67
D06,2018,2,35.42,0.21,3,78,0,Regular,21.25
D06,2018,3,31.92,9.04,3,78,0,Regular,19.15
D06,2018,4,34.81,1.73,3,78,0,Regular,20.89
D06,2018,5,38.19,-4.38,3,78,0,Regular,22.91
D06,2018,6,24.46,25.25,3,78,0,Regular,14.67
D06,2018,7,32.31,13.37,3,78,0,Regular,19.39
D06,2018,8,21.48,29.3,3,78,0,Regular,12.89
D06,2018,9,30.21,9.91,3,78,0,Regular,18.13
D06,2018,10,30.14,9.95,3,78,0,Regular,18.08
D06,2018,11,37.56,-1.15,3,78,0,Regular,22.53
D06,2018,12,25.07,28.0,3,78,0,Regular,15.04
D06,2019,1,38.35,3.64,3,78,0,Regular,23.01
D06,2019,2,34.12,1.36,3,78,0,Regular,20.47
D06,2019,3,27.67,18.12,3,78,0,Regular,16.6
D06,2019,4,33.99,4.99,3,78,0,Regular,20.39
D06,2019,5,29.27,16.23,3,78,0,Regular,17.56
D06,2019,6,35.83,3.83,3,78,0,Regular,21.5
D06,2019,7,32.12,6.7,3,78,0,Regular,19.27
D06,2019,8,29.69,18.41,3,78,0,Regular,17.81
D06,2019,9,24.6,21.97,3,78,0,Regular,14.76
D06,2019,10,35.85,7.62,3,78,0,Regular,21.51
D06,2019,11,27.83,21.0,3,78,0,Regular,16.7
D06,2019,12,28.15,16.16,3,78,0,Regular,16.89
D06,2020,1,35.98,4.66,3,78,0,Regular,21.59
D06,2020,2,36.41,-1.95,3,78,0,Regular,21.85
D06,2020,3,29.89,17.03,3,78,0,Regular,17.94
D06,2020,4,42.39,-3.56,3,78,0,Regular,25.44
D06,2020,5,26.73,25.94,3,78,0,Regular,16.04
D06,2020,6,36.6,1.75,3,78,0,Regular,21.96
D06,2020,7,41.22,-1.55,3,78,0,Regular,24.73
D06,2020,8,28.28,16.67,3,78,0,Regular,16.97
D06,2020,9,33.57,11.6,3,78,0,Regular,20.14
D06,2020,10,28.88,13.67,3,78,0,Regular,17.33
D06,2020,11,37.57,-0.53,3,78,0,Regular,22.54
D06,2020,12,30.2,19.91,3,78,0,Regular,18.12
D06,2021,1,29.09,21.58,3,78,0,Regular,17.45
D06,2021,2,29.58,14.61,3,78,0,Regular,17.75
D06,2021,3,34.67,7.81,3,78,0,Regular,20.8
D06,2021,4,37.86,-0.89,3,78,0,Regular,22.72
D06,2021,5,31.99,11.9,3,78,0,Regular,19.2
D06,2021,6,25.38,28.34,3,78,0,Regular,15.23
D06,2021,7,36.02,0.84,3,78,0,Regular,21.61
D06,2021,8,22.11,28.86,3,78,0,Regular,13.26
D06,2021,9,20.94,28.45,3,78,0,Regular,12.56
D06,2021,10,21.42,29.04,3,78,0,Regular,12.85
D06,2021,11,26.02,23.51,3,78,0,Regular,15.61
D06,2021,12,31.06,13.64,3,78,0,Regular,18.64
D06,2022,1,38.61,-2.38,3,78,0,Regular,23.17
D06,2022,2,31.76,12.82,3,78,0,Regular,19.06
D06,2022,3,34.11,8.66,3,78,0,Regular,20.47
D06,2022,4,33.7,2.24,3,78,0,Regular,20.22
D06,2022,5,30.84,15.02,3,78,0,Regular,18.51
D06,2022,6,42.72,-4.69,3,78,0,Regular,25.63
D06,2022,7,31.35,12.95,3,78,0,Regular,18.81
D06,2022,8,26.24,20.22,3,78,0,Regular,15.75
D06,2022,9,24.16,24.84,3,78,0,Regular,14.5
D06,2022,10,33.32,4.4,3,78,0,Regular,19.99
D06,2022,11,36.58,2.84,3,78,0,Regular,21.95
D06,2022,12,36.03,5.21,3,78,0,Regular,21.62
D06,2023,1,22.48,27.97,3,78,0,Regular,13.49
D06,2023,2,40.21,-0.35,3,78,0,Regular,24.13
D06,2023,3,42.28,-3.2,3,78,0,Regular,25.37
D06,2023,4,21.24,29.63,3,78,0,Regular,12.75
D06,2023,5,39.16,-0.93,3,78,0,Regular,23.5
D06,2023,6,32.06,17.14,3,78,0,Regular,19.24
D06,2023,7,37.3,6.36,3,78,0,Regular,22.38
D06,2023,8,23.41,25.94,3,78,0,Regular,14.05
D06,2023,9,40.35,-0.32,3,78,0,Regular,24.21
D06,2023,10,38.05,5.32,3,78,0,Regular,22.83
D06,2023,11,26.41,16.91,3,78,0,Regular,15.84
D06,2023,12,35.46,7.44,3,78,0,Regular,21.28
D07,2014,1,23.22,29.01,3,75,0,Bueno,13.93
D07,2014,2,24.54,29.26,3,75,0,Bueno,14.72
D07,2014,3,23.98,22.32,3,75,0,Bueno,14.39
D07,2014,4,26.24,21.1,3,75,0,Bueno,15.74
D07,2014,5,30.78,17.88,3,75,0,Bueno,18.47
D07,2014,6,29.2,17.2,3,75,0,Bueno,17.52
D07,2014,7,24.03,23.59,3,75,0,Bueno,14.42
D07,2014,8,35.79,4.41,3,75,0,Bueno,21.47
D07,2014,9,27.38,23.27,3,75,0,Bueno,16.43
D07,2014,10,35.67,0.45,3,75,0,Bueno,21.4
D07,2014,11,26.5,20.42,3,75,0,Bueno,15.9
D07,2014,12,21.77,26.58,3,75,0,Bueno,13.06
D07,2015,1,34.93,1.35,3,75,0,Bueno,20.96
D07,2015,2,23.04,25.18,3,75,0,Bueno,13.83
D07,2015,3,32.79,12.17,3,75,0,Bueno,19.68
D07,2015,4,25.79,17.66,3,75,0,Bueno,15.48
D07,2015,5,35.22,0.7,3,75,0,Bueno,21.13
D07,2015,6,33.75,8.8,3,75,0,Bueno,20.25
D07,2015,7,36.22,-2.57,3,75,0,Bueno,21.73
D07,2015,8,38.16,3.58,3,75,0,Bueno,22.9
D07,2015,9,20.62,28.96,3,75,0,Bueno,12.37
D07,2015,10,32.14,13.44,3,75,0,Bueno,19.29
D07,2015,11,26.48,23.28,3,75,0,Bueno,15.89
D07,2015,12,30.51,8.23,3,75,0,Bueno,18.31
D07,2016,1,27.12,23.93,3,75,0,Bueno,16.27
D07,2016,2,25.98,17.56,3,75,0,Bueno,15.59
D07,2016,3,33.16,3.69,3,75,0,Bueno,19.89
D07,2016,4,38.27,-0.01,3,75,0,Bueno,22.96
D07,2016,5,42.56,-4.53,3,75,0,Bueno,25.54
D07,2016,6,20.88,28.52,3,75,0,Bueno,12.53
D07,2016,7,26.15,20.76,3,75,0,Bueno,15.69
D07,2016,8,25.83,19.76,3,75,0,Bueno,15.5
D07,2016,9,31.97,11.81,3,75,0,Bueno,19.18
D07,2016,10,30.2,10.55,3,75,0,Bueno,18.12
D07,2016,11,32.12,6.61,3,75,0,Bueno,19.27
D07,2016,12,40.17,-3.04,3,75,0,Bueno,24.1
D07,2017,1,26.76,16.96,3,75,0,Bueno,16.05
D07,2017,2,23.18,23.87,3,75,0,Bueno,13.91
D07,2017,3,34.88,5.39,3,75,0,Bueno,20.93
D07,2017,4,23.21,24.28,3,75,0,Bueno,13.93
D07,2017,5,21.18,26.93,3,75,0,Bueno,12.71
D07,2017,6,30.41,9.95,3,75,0,Bueno,18.25
D07,2017,7,26.89,17.94,3,75,0,Bueno,16.13
D07,2017,8,23.93,25.76,3,75,0,Bueno,14.36
D07,2017,9,26.46,25.95,3,75,0,Bueno,15.88
D07,2017,10,36.05,-1.07,3,75,0,Bueno,21.63
D07,2017,11,35.68,-1.15,3,75,0,Bueno,21.41
D07,2017,12,22.42,28.45,3,75,0,Bueno,13.45
D07,2018,1,26.94,16.55,3,75,0,Bueno,16.16
D07,2018,2,26.36,27.32,3,75,0,Bueno,15.82
D07,2018,3,24.95,26.35,3,75,0,Bueno,14.97
D07,2018,4,37.07,1.23,3,75,0,Bueno,22.24
D07,2018,5,30.58,15.99,3,75,0,Bueno,18.35
D07,2018,6,38.37,0.26,3,75,0,Bueno,23.02
D07,2018,7,36.63,5.55,3,75,0,Bueno,21.98
D07,2018,8,31.53,7.19,3,75,0,Bueno,18.92
D07,2018,9,24.94,27.07,3,75,0,Bueno,14.96
D07,2018,10,25.54,27.65,3,75,0,Bueno,15.32
D07,2018,11,25.01,19.9,3,75,0,Bueno,15.01
D07,2018,12,42.56,-4.92,3,75,0,Bueno,25.54
D07,2019,1,38.33,0.2,3,75,0,Bueno,23.0
D07,2019,2,33.74,6.21,3,75,0,Bueno,20.24
D07,2019,3,29.09,20.25,3,75,0,Bueno,17.45
D07,2019,4,29.03,11.75,3,75,0,Bueno,17.42
D07,2019,5,32.65,15.22,3,75,0,Bueno,19.59
D07,2019,6,32.67,4.75,3,75,0,Bueno,19.6
D07,2019,7,20.68,29.82,3,75,0,Bueno,12.41
D07,2019,8,32.18,8.48,3,75,0,Bueno,19.31
D07,2019,9,33.74,9.83,3,75,0,Bueno,20.25
D07,2019,10,34.52,9.49,3,75,0,Bueno,20.71
D07,2019,11,35.98,6.67,3,75,0,Bueno,21.59
D07,2019,12,27.03,17.89,3,75,0,Bueno,16.22
D07,2020,1,32.66,9.65,3,75,0,Bueno,19.59
D07,2020,2,30.85,13.68,3,75,0,Bueno,18.51
D07,2020,3,24.93,23.75,3,75,0,Bueno,14.96
D07,2020,4,29.36,15.33,3,75,0,Bueno,17.62
D07,2020,5,31.05,15.23,3,75,0,Bueno,18.63
D07,2020,6,28.12,21.19,3,75,0,Bueno,16.87
D07,2020,7,32.9,3.23,3,75,0,Bueno,19.74
D07,2020,8,19.71,29.79,3,75,0,Bueno,11.83
D07,2020,9,32.97,14.54,3,75,0,Bueno,19.78
D07,2020,10,21.24,27.23,3,75,0,Bueno,12.74
D07,2020,11,35.98,7.23,3,75,0,Bueno,21.59
D07,2020,12,26.75,25.34,3,75,0,Bueno,16.05
D07,2021,1,32.71,5.31,3,75,0,Bueno,19.62
D07,2021,2,27.9,24.87,3,75,0,Bueno,16.74
D07,2021,3,22.48,26.95,3,75,0,Bueno,13.49
D07,2021,4,22.85,23.97,3,75,0,Bueno,13.71
D07,2021,5,40.36,-0.18,3,75,0,Bueno,24.22
D07,2021,6,26.95,19.64,3,75,0,Bueno,16.17
D07,2021,7,42.33,-4.08,3,75,0,Bueno,25.4
D07,2021,8,34.7,8.01,3,75,0,Bueno,20.82
D07,2021,9,25.84,18.2,3,75,0,Bueno,15.51
D07,2021,10,27.57,24.31,3,75,0,Bueno,16.54
D07,2021,11,38.66,-3.94,3,75,0,Bueno,23.2
D07,2021,12,36.08,-2.24,3,75,0,Bueno,21.65
D07,2022,1,31.92,14.92,3,75,0,Bueno,19.15
D07,2022,2,35.47,0.24,3,75,0,Bueno,21.28
D07,2022,3,28.48,21.02,3,75,0,Bueno,17.09
D07,2022,4,26.57,19.45,3,75,0,Bueno,15.94
D07,2022,5,31.82,9.4,3,75,0,Bueno,19.09
D07,2022,6,27.5,22.35,3,75,0,Bueno,16.5
D07,2022,7,32.92,5.04,3,75,0,Bueno,19.75
D07,2022,8,21.77,25.84,3,75,0,Bueno,13.06
D07,2022,9,26.87,21.29,3,75,0,Bueno,16.12
D07,2022,10,41.81,-4.62,3,75,0,Bueno,25.08
D07,2022,11,30.36,18.8,3,75,0,Bueno,18.21
D07,2022,12,32.28,14.4,3,75,0,Bueno,19.37
D07,2023,1,23.93,27.17,3,75,0,Bueno,14.36
D07,2023,2,27.13,19.83,3,75,0,Bueno,16.28
D07,2023,3,40.09,0.49,3,75,0,Bueno,24.06
D07,2023,4,33.74,13.25,3,75,0,Bueno,20.24
D07,2023,5,36.08,-0.62,3,75,0,Bueno,21.65
D07,2023,6,27.48,16.67,3,75,0,Bueno,16.49
D07,2023,7,38.26,1.43,3,75,0,Bueno,22.96
D07,2023,8,32.26,14.58,3,75,0,Bueno,19.36
D07,2023,9,25.52,23.58,3,75,0,Bueno,15.31
D07,2023,10,35.37,5.96,3,75,0,Bueno,21.22
D07,2023,11,23.51,23.95,3,75,0,Bueno,14.11
D07,2023,12,26.82,23.12,3,75,0,Bueno,16.09
D08,2014,1,26.25,-1.35,1,64,0,Regular,15.75
D08,2014,2,14.28,22.26,1,64,0,Regular,8.57
D08,2014,3,22.68,3.38,1,64,0,Regular,13.61
D08,2014,4,25.31,-1.27,1,64,0,Regular,15.18
D08,2014,5,31.17,-4.62,1,64,0,Regular,18.7
D08,2014,6,23.82,1.57,1,64,0,Regular,14.29
D08,2014,7,11.08,27.52,1,64,0,Regular,6.65
D08,2014,8,27.83,-2.02,1,64,0,Regular,16.7
D08,2014,9,31.03,-3.43,1,64,0,Regular,18.62
D08,2014,10,17.72,11.93,1,64,0,Regular,10.63
D08,2014,11,26.12,-1.74,1,64,0,Regular,15.67
D08,2014,12,13.25,29.32,1,64,0,Regular,7.95
D08,2015,1,12.12,28.56,1,64,0,Regular,7.27
D08,2015,2,22.74,6.01,1,64,0,Regular,13.64
D08,2015,3,20.45,7.45,1,64,0,Regular,12.27
D08,2015,4,16.08,18.61,1,64,0,Regular,9.65
D08,2015,5,13.23,26.38,1,64,0,Regular,7.94
D08,2015,6,21.76,12.58,1,64,0,Regular,13.06
D08,2015,7,30.26,-4.17,1,64,0,Regular,18.16
D08,2015,8,22.77,11.69,1,64,0,Regular,13.66
D08,2015,9,26.21,-3.69,1,64,0,Regular,15.73
D08,2015,10,14.43,18.88,1,64,0,Regular,8.66
D08,2015,11,20.66,16.91,1,64,0,Regular,12.4
D08,2015,12,23.14,3.1,1,64,0,Regular,13.88
D08,2016,1,14.82,18.85,1,64,0,Regular,8.89
D08,2016,2,19.29,20.15,1,64,0,Regular,11.57
D08,2016,3,23.08,12.56,1,64,0,Regular,13.85
D08,2016,4,18.39,16.31,1,64,0,Regular,11.03
D08,2016,5,15.13,21.9,1,64,0,Regular,9.08
D08,2016,6,25.35,-0.41,1,64,0,Regular,15.21
D08,2016,7,20.63,16.82,1,64,0,Regular,12.38
D08,2016,8,29.48,-3.6,1,64,0,Regular,17.69
D08,2016,9,15.38,18.9,1,64,0,Regular,9.23
D08,2016,10,12.09,29.9,1,64,0,Regular,7.26
D08,2016,11,12.54,28.53,1,64,0,Regular,7.52
D08,2016,12,9.08,29.8,1,64,0,Regular,5.45
D08,2017,1,30.24,-4.48,1,64,0,Regular,18.14
D08,2017,2,25.69,5.83,1,64,0,Regular,15.41
D08,2017,3,17.32,22.91,1,64,0,Regular,10.39
D08,2017,4,19.9,12.46,1,64,0,Regular,11.94
D08,2017,5,24.7,0.94,1,64,0,Regular,14.82
D08,2017,6,28.17,-2.61,1,64,0,Regular,16.9
D08,2017,7,20.14,7.37,1,64,0,Regular,12.09
D08,2017,8,16.23,19.87,1,64,0,Regular,9.74
D08,2017,9,14.51,29.52,1,64,0,Regular,8.71
D08,2017,10,15.2,21.71,1,64,0,Regular,9.12
D08,2017,11,15.37,27.35,1,64,0,Regular,9.22
D08,2017,12,11.83,29.01,1,64,0,Regular,7.1
D08,2018,1,21.26,7.72,1,64,0,Regular,12.76
D08,2018,2,22.46,9.32,1,64,0,Regular,13.48
D08,2018,3,16.63,18.82,1,64,0,Regular,9.98
D08,2018,4,20.68,12.94,1,64,0,Regular,12.41
D08,2018,5,20.91,5.98,1,64,0,Regular,12.55
D08,2018,6,21.37,9.46,1,64,0,Regular,12.82
D08,2018,7,16.49,25.71,1,64,0,Regular,9.9
D08,2018,8,31.02,-3.51,1,64,0,Regular,18.61
D08,2018,9,29.65,-3.0,1,64,0,Regular,17.79
D08,2018,10,17.02,19.49,1,64,0,Regular,10.21
D08,2018,11,23.83,0.41,1,64,0,Regular,14.3
D08,2018,12,22.74,8.15,1,64,0,Regular,13.65
D08,2019,1,12.3,24.88,1,64,0,Regular,7.38
D08,2019,2,14.62,25.6,1,64,0,Regular,8.77
D08,2019,3,22.6,7.21,1,64,0,Regular,13.56
D08,2019,4,21.45,13.73,1,64,0,Regular,12.87
D08,2019,5,25.07,-1.18,1,64,0,Regular,15.04
D08,2019,6,29.76,-1.21,1,64,0,Regular,17.86
D08,2019,7,21.55,8.89,1,64,0,Regular,12.93
D08,2019,8,19.26,9.05,1,64,0,Regular,11.56
D08,2019,9,23.53,6.98,1,64,0,Regular,14.12
D08,2019,10,26.63,2.44,1,64,0,Regular,15.98
D08,2019,11,26.63,-1.0,1,64,0,Regular,15.98
D08,2019,12,22.05,14.08,1,64,0,Regular,13.23
D08,2020,1,24.63,0.09,1,64,0,Regular,14.78
D08,2020,2,21.88,14.89,1,64,0,Regular,13.13
D08,2020,3,12.73,22.1,1,64,0,Regular,7.64
D08,2020,4,16.49,23.3,1,64,0,Regular,9.89
D08,2020,5,10.06,29.25,1,64,0,Regular,6.03
D08,2020,6,22.34,2.4,1,64,0,Regular,13.4
D08,2020,7,15.16,21.55,1,64,0,Regular,9.1
D08,2020,8,22.55,3.82,1,64,0,Regular,13.53
D08,2020,9,25.06,-0.04,1,64,0,Regular,15.04
D08,2020,10,29.71,-2.14,1,64,0,Regular,17.83
D08,2020,11,20.52,10.8,1,64,0,Regular,12.31
D08,2020,12,27.51,2.49,1,64,0,Regular,16.51
D08,2021,1,23.0,1.44,1,64,0,Regular,13.8
D08,2021,2,12.81,26.32,1,64,0,Regular,7.69
D08,2021,3,10.82,28.72,1,64,0,Regular,6.49
D08,2021,4,28.08,1.95,1,64,0,Regular,16.85
D08,2021,5,20.68,11.86,1,64,0,Regular,12.41
D08,2021,6,17.98,22.44,1,64,0,Regular,10.79
D08,2021,7,23.73,10.29,1,64,0,Regular,14.24
D08,2021,8,20.86,14.96,1,64,0,Regular,12.51
D08,2021,9,21.45,14.63,1,64,0,Regular,12.87
D08,2021,10,26.76,1.95,1,64,0,Regular,16.06
D08,2021,11,16.64,15.25,1,64,0,Regular,9.99
D08,2021,12,19.22,18.24,1,64,0,Regular,11.53
D08,2022,1,18.0,20.7,1,64,0,Regular,10.8
D08,2022,2,13.16,20.66,1,64,0,Regular,7.89
D08,2022,3,15.81,26.38,1,64,0,Regular,9.49
D08,2022,4,19.06,12.48,1,64,0,Regular,11.43
D08,2022,5,16.08,22.72,1,64,0,Regular,9.65
D08,2022,6,25.63,4.2,1,64,0,Regular,15.38
D08,2022,7,14.27,29.59,1,64,0,Regular,8.56
D08,2022,8,14.7,25.0,1,64,0,Regular,8.82
D08,2022,9,18.19,17.36,1,64,0,Regular,10.91
D08,2022,10,29.74,-3.72,1,64,0,Regular,17.84
D08,2022,11,26.79,1.57,1,64,0,Regular,16.08
D08,2022,12,15.95,22.1,1,64,0,Regular,9.57
D08,2023,1,23.38,2.56,1,64,0,Regular,14.03
D08,2023,2,26.63,1.69,1,64,0,Regular,15.98
D08,2023,3,11.41,28.43,1,64,0,Regular,6.84
D08,2023,4,21.35,7.73,1,64,0,Regular,12.81
D08,2023,5,25.44,5.74,1,64,0,Regular,15.27
D08,2023,6,26.71,-0.63,1,64,0,Regular,16.03
D08,2023,7,10.9,29.97,1,64,0,Regular,6.54
D08,2023,8,24.71,7.31,1,64,0,Regular,14.83
D08,2023,9,24.29,9.9,1,64,0,Regular,14.58
D08,2023,10,25.58,6.75,1,64,0,Regular,15.35
D08,2023,11,20.11,11.06,1,64,0,Regular,12.07
D08,2023,12,17.2,14.35,1,64,0,Regular,10.32
D09,2014,1,28.34,24.58,3,95,0,Regular,17.01
D09,2014,2,33.04,10.31,3,95,0,Regular,19.83
D09,2014,3,33.69,16.71,3,95,0,Regular,20.22
D09,2014,4,29.97,24.99,3,95,0,Regular,17.98
D09,2014,5,25.52,23.21,3,95,0,Regular,15.31
D09,2014,6,31.33,17.74,3,95,0,Regular,18.8
D09,2014,7,34.78,9.39,3,95,0,Regular,20.87
D09,2014,8,31.41,21.31,3,95,0,Regular,18.84
D09,2014,9,39.92,-1.51,3,95,0,Regular,23.95
D09,2014,10,29.02,15.34,3,95,0,Regular,17.41
D09,2014,11,36.45,5.15,3,95,0,Regular,21.87
D09,2014,12,37.83,2.8,3,95,0,Regular,22.7
D09,2015,1,33.5,8.34,3,95,0,Regular,20.1
D09,2015,2,31.53,11.44,3,95,0,Regular,18.92
D09,2015,3,27.55,28.87,3,95,0,Regular,16.53
D09,2015,4,36.7,9.45,3,95,0,Regular,22.02
D09,2015,5,31.13,19.63,3,95,0,Regular,18.68
D09,2015,6,41.11,-4.73,3,95,0,Regular,24.67
D09,2015,7,36.78,2.84,3,95,0,Regular,22.07
D09,2015,8,25.19,25.79,3,95,0,Regular,15.12
D09,2015,9,29.1,24.35,3,95,0,Regular,17.46
D09,2015,10,33.19,9.52,3,95,0,Regular,19.92
D09,2015,11,25.73,26.51,3,95,0,Regular,15.44
D09,2015,12,39.65,-4.46,3,95,0,Regular,23.79
D09,2016,1,37.35,8.1,3,95,0,Regular,22.41
D09,2016,2,28.25,23.7,3,95,0,Regular,16.95
D09,2016,3,38.89,6.73,3,95,0,Regular,23.33
D09,2016,4,23.08,29.75,3,95,0,Regular,13.85
D09,2016,5,23.12,29.07,3,95,0,Regular,13.87
D09,2016,6,32.69,17.56,3,95,0,Regular,19.62
D09,2016,7,28.44,23.05,3,95,0,Regular,17.07
D09,2016,8,40.56,-0.49,3,95,0,Regular,24.34
D09,2016,9,22.94,29.21,3,95,0,Regular,13.76
D09,2016,10,26.28,26.65,3,95,0,Regular,15.77
D09,2016,11,31.94,10.31,3,95,0,Regular,19.17
D09,2016,12,28.01,23.04,3,95,0,Regular,16.8
D09,2017,1,32.66,17.1,3,95,0,Regular,19.59
D09,2017,2,28.01,24.51,3,95,0,Regular,16.81
D09,2017,3,37.76,4.11,3,95,0,Regular,22.66
D09,2017,4,23.62,28.2,3,95,0,Regular,14.17
D09,2017,5,39.99,-1.74,3,95,0,Regular,24.0
D09,2017,6,31.55,17.01,3,95,0,Regular,18.93
D09,2017,7,42.76,-4.03,3,95,0,Regular,25.66
D09,2017,8,23.36,27.22,3,95,0,Regular,14.02
D09,2017,9,36.76,8.38,3,95,0,Regular,22.06
D09,2017,10,39.44,-0.43,3,95,0,Regular,23.66
D09,2017,11,30.1,17.1,3,95,0,Regular,18.06
D09,2017,12,40.19,3.39,3,95,0,Regular,24.12
D09,2018,1,37.02,5.39,3,95,0,Regular,22.21
D09,2018,2,39.39,3.58,3,95,0,Regular,23.63
D09,2018,3,29.87,22.51,3,95,0,Regular,17.92
D09,2018,4,29.11,18.07,3,95,0,Regular,17.47
D09,2018,5,26.4,27.72,3,95,0,Regular,15.84
D09,2018,6,31.3,17.34,3,95,0,Regular,18.78
D09,2018,7,39.94,-1.38,3,95,0,Regular,23.97
D09,2018,8,29.21,15.86,3,95,0,Regular,17.53
